          ISAJET PARTICLES, M(Y) =     0.000  M(X) =     0.000

     ID    PARTICLE        MASS    CHARGE    ---FLAVOR---    SPIN    INDEX
    880    XX.        -0.030000      0.00       0   8  -8       0      110
    881    XX*         0.010000      0.00       0   8  -8       1      146
   1100    UU0.        0.600000      1.33       1   1   0       0      365
  -1100    AUU0.       0.600000     -1.33      -1  -1   0       0      365
   1111    DL++        1.232000      2.00       1   1   1       1      256
  -1111    ADL--       1.232000     -2.00      -1  -1  -1       1      256
   1120    P           0.938280      1.00       1   1   2       0      148
  -1120    AP          0.938280     -1.00      -1  -1  -2       0      148
   1121    DL+         1.232000      1.00       1   1   2       1      257
  -1121    ADL-        1.232000     -1.00      -1  -1  -2       1      257
   1130    S+          1.189400      1.00       1   1   3       0      152
  -1130    AS-         1.189400     -1.00      -1  -1  -3       0      152
   1131    S*+         1.382300      1.00       1   1   3       1      261
  -1131    AS*-        1.382300     -1.00      -1  -1  -3       1      261
   1140    SC++        2.452700      2.00       1   1   4       0      161
  -1140    ASC--       2.452700     -2.00      -1  -1  -4       0      161
   1141    UUC*        2.630000      2.00       1   1   4       1      270
  -1141    AUUC*       2.630000     -2.00      -1  -1  -4       1      270
   1150    UUB.        5.812000      1.00       1   1   5       0      177
  -1150    AUUB.       5.812000     -1.00      -1  -1  -5       0      177
   1151    UUB*        5.852000      1.00       1   1   5       1      286
  -1151    AUUB*       5.852000     -1.00      -1  -1  -5       1      286
   1160    UUT.      175.570007      2.00       1   1   6       0      202
  -1160    AUUT.     175.570007     -2.00      -1  -1  -6       0      202
   1161    UUT*      175.610001      2.00       1   1   6       1      311
  -1161    AUUT*     175.610001     -2.00      -1  -1  -6       1      311
   1170    UUY.        0.570000      1.00       1   1   7       0      238
  -1170    AUUY.       0.570000     -1.00      -1  -1  -7       0      238
   1171    UUY*        0.610000      1.00       1   1   7       1      347
  -1171    AUUY*       0.610000     -1.00      -1  -1  -7       1      347
   1180    UUX.        0.570000      2.00       1   1   8       0      247
  -1180    AUUX.       0.570000     -2.00      -1  -1  -8       0      247
   1181    UUX*        0.610000      2.00       1   1   8       1      356
  -1181    AUUX*       0.610000     -2.00      -1  -1  -8       1      356
   1200    UD0.        0.600000      0.33       1   2   0       0      366
  -1200    AUD0.       0.600000     -0.33      -1  -2   0       0      366
   1220    N           0.939570      0.00       1   2   2       0      149
  -1220    AN          0.939570      0.00      -1  -2  -2       0      149
   1221    DL0         1.232000      0.00       1   2   2       1      258
  -1221    ADL0        1.232000      0.00      -1  -2  -2       1      258
   1230    S0          1.192500      0.00       1   2   3       0      153
